interval,startTime,endTime,route1,route2,length,width,maxPosAcc,maxNegAcc,usualPosAcc,usualNegAcc,minGap,maxSpeed,headwayTime
5,5453,5453,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5455,5455,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5457,5457,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5459,5459,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5460,5460,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5462,5462,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5464,5464,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5466,5466,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5468,5468,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5470,5470,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5472,5472,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5473,5473,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5475,5475,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5477,5477,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5479,5479,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5481,5481,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5483,5483,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5485,5485,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5486,5486,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5488,5488,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5490,5490,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5492,5492,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5494,5494,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5496,5496,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5498,5498,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5499,5499,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5501,5501,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5503,5503,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5505,5505,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5507,5507,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5509,5509,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5511,5511,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5512,5512,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5514,5514,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5516,5516,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5518,5518,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5520,5520,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5522,5522,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5524,5524,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5525,5525,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5527,5527,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5529,5529,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5531,5531,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5533,5533,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5535,5535,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5537,5537,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5538,5538,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5540,5540,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5542,5542,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5544,5544,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5546,5546,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5548,5548,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5550,5550,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5551,5551,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5553,5553,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5555,5555,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5557,5557,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5559,5559,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5561,5561,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5563,5563,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5564,5564,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5566,5566,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5568,5568,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5570,5570,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5572,5572,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5574,5574,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5575,5575,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5577,5577,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5579,5579,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5581,5581,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5583,5583,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5585,5585,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5587,5587,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5588,5588,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5590,5590,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5592,5592,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5594,5594,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5596,5596,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5598,5598,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5600,5600,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5601,5601,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5603,5603,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5605,5605,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5607,5607,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5609,5609,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5611,5611,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5613,5613,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5614,5614,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5616,5616,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5618,5618,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5620,5620,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5622,5622,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5624,5624,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5626,5626,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5627,5627,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5629,5629,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5631,5631,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5633,5633,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5635,5635,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5637,5637,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5639,5639,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5640,5640,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5642,5642,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5644,5644,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5646,5646,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5648,5648,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5650,5650,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5652,5652,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5653,5653,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5655,5655,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5657,5657,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5659,5659,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5661,5661,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5663,5663,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5665,5665,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5666,5666,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5668,5668,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5670,5670,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5672,5672,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5674,5674,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5676,5676,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5678,5678,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5679,5679,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5681,5681,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5683,5683,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5685,5685,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5687,5687,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5689,5689,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5691,5691,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5692,5692,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5694,5694,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5696,5696,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5698,5698,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5700,5700,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5702,5702,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5704,5704,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5705,5705,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5707,5707,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5709,5709,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5711,5711,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5713,5713,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5715,5715,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5717,5717,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5718,5718,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5720,5720,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5722,5722,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5724,5724,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5726,5726,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5728,5728,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5730,5730,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5731,5731,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5733,5733,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5735,5735,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5737,5737,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5739,5739,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5741,5741,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5743,5743,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5744,5744,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5746,5746,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5748,5748,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5750,5750,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5752,5752,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5754,5754,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5756,5756,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5757,5757,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5759,5759,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5761,5761,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5763,5763,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5765,5765,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5767,5767,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5769,5769,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5770,5770,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5772,5772,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5774,5774,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5776,5776,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5778,5778,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5780,5780,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5781,5781,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5783,5783,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5785,5785,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5787,5787,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5789,5789,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5791,5791,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5793,5793,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5794,5794,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5796,5796,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5798,5798,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5800,5800,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5802,5802,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5804,5804,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5806,5806,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5807,5807,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5809,5809,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5811,5811,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5813,5813,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5815,5815,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5817,5817,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5819,5819,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5820,5820,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5822,5822,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5824,5824,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5826,5826,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5828,5828,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5830,5830,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5832,5832,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5833,5833,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5835,5835,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5837,5837,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5839,5839,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5841,5841,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5843,5843,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5845,5845,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5846,5846,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5848,5848,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5850,5850,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5852,5852,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5854,5854,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5856,5856,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5858,5858,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5859,5859,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5861,5861,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5863,5863,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5865,5865,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5867,5867,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5869,5869,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5871,5871,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5872,5872,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5874,5874,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5876,5876,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5878,5878,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5880,5880,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5882,5882,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5884,5884,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5885,5885,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5887,5887,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5889,5889,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5891,5891,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5893,5893,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5895,5895,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5897,5897,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5898,5898,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5900,5900,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5902,5902,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5904,5904,road_2_1_3,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5906,5906,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5908,5908,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5910,5910,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5911,5911,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5913,5913,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5915,5915,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5917,5917,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5919,5919,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5921,5921,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5923,5923,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5924,5924,road_2_1_2,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5926,5926,road_2_1_2,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5928,5928,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5930,5930,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5932,5932,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5934,5934,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5936,5936,road_0_1_0,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5937,5937,road_0_1_0,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5939,5939,road_1_0_2,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5941,5941,road_0_1_1,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5943,5943,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5945,5945,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5947,5947,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5949,5949,road_1_2_3,road_1_1_0,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5950,5950,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5952,5952,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5954,5954,road_1_0_1,road_1_1_2,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5956,5956,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5958,5958,road_1_2_4,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5960,5960,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5962,5962,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5963,5963,road_1_0_1,road_1_1_1,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5965,5965,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
5,5967,5967,road_1_2_3,road_1_1_3,5,2,2,4.5,2,4.5,2.5,11.11,2
